id,activity,time_min,time_max,time_average,x_min,y_min,z_min,x_std,y_std,z_std,x_var,y_var,z_var,x_median,y_median,z_median,x_mean,y_mean,z_mean,x_max,y_max,z_max,label,final_label
19,Downstairs,0.0,131357351686000.0,131121091750452.56,-18.01,-14.75,-15.6,7.008994587038415,6.119881778378294,4.454668182023349,49.12600512113379,37.45295298132667,19.84406861193122,1.88,6.44,-0.99,2.5875478194338184,7.134938791124713,-0.4295141545524101,19.95,19.76,17.27,4,1
19,Standing,131371491487000.0,131478021486000.0,131424754773948.88,-8.39,3.76,-2.87,0.5646906463864132,0.4219277101079507,0.6641409196162582,0.3188755261163051,0.17802299255693887,0.4410831611087291,-5.28,8.05,-1.18,-5.212692307692309,8.089160412757971,-1.0842870544090055,-0.08,11.65,3.68,5,3
20,Walking,0.0,1423160000000.0,865820450205.5734,-13.06,-2.03,-10.651112,5.583413665261191,4.571995404638829,4.2833876476122965,31.174508157425407,20.903141980038573,18.34740973971761,0.38,9.62,-0.551624075,0.7723747525506316,9.705682960255825,0.3062524911780113,19.53,19.57,17.543009,0,1
20,Jogging,0.0,1805000000000.0,1056758989959.8394,-19.23,-10.23,-14.137921,9.837901295884722,8.370642126262647,4.568251645932672,96.78430190757028,70.06764960596287,20.868923100566565,2.79,2.79,-0.08172209,4.860125115848008,6.248176552363299,-0.17406442535928324,19.57,19.57,16.889229999999998,1,2
20,Sitting,58651900000000.0,59434100000000.0,59043021388391.72,-6.09,0.27,-5.63,1.7503671312163165,1.369735487034229,1.5810222943879764,3.0637850940424385,1.8761753044408973,2.4996314953518213,-1.33,3.76,9.0,-1.8923306059831249,4.07926233699821,8.603988110457681,7.25,18.47,13.99,2,3
20,Upstairs,0.0,2817920000000.0,2472009698596.2017,-12.95,-2.87,-6.5513873,1.9239255233351336,3.857832080929873,3.0262385261779303,3.701489419340368,14.882868364651715,9.158119617323573,0.53,9.47,2.1792557,0.5711168455821636,9.075045417010736,2.6701645658232867,10.31,19.08,17.924377,3,1
20,Downstairs,2249950000000.0,2902320000000.0,2583266835009.63,-9.28,-1.46,-9.152874,3.2840529925555724,4.118628145198674,3.435265050326361,10.785004057913211,16.963097798422663,11.801045965993776,0.53,8.66,2.1111538,0.9300941579285256,9.278502032955275,2.3626829259713245,15.64,19.57,17.052675,4,1
20,Standing,59539600000000.0,59809000000000.0,59674296752644.27,-4.44,6.89,-1.5,0.4486561359429624,0.2565694069644956,0.7645024558984853,0.20129232831927,0.06582786059011296,0.5844640050748156,-1.31,9.58,2.64,-1.3744794952681387,9.581478938578586,2.4376155130822044,0.69,14.29,5.75,5,3
21,Walking,117004000000000.0,118178000000000.0,117601891262602.02,-8.58,0.19,-5.13,2.495485232266558,3.7495306239083503,2.8507137532205364,6.227446544460478,14.058979899626546,8.126568902800717,0.84,8.73,1.61,0.5852504400704113,9.133986237798046,2.002198751800288,9.19,19.61,12.87,0,1
21,Jogging,117401000000000.0,118467000000000.0,117877109142082.77,-15.28,-14.63,-9.89,4.132429717311916,9.279943883969839,4.3363813940809335,17.076975368522643,86.11735848962923,18.804203594931305,1.33,7.97,0.99,1.0725862608151775,7.231413530699467,1.504023767330345,13.67,20.04,14.63,1,2
21,Sitting,118613000000000.0,118694000000000.0,118653395276569.3,1.27,1.92,8.62,0.4344814167771676,0.3659856869930477,0.06838734667564605,0.1887741015246948,0.1339455230837731,0.004676829185334997,1.92,2.91,8.85,1.905208203853325,2.8283654443753887,8.868868862647608,3.36,3.38,9.11,2,3
21,Upstairs,118941000000000.0,119442000000000.0,119197477380706.48,-10.73,-9.7,-5.28,2.10381789968741,5.274941375107496,3.0991788365189827,4.426049755045146,27.82500651082097,9.60490946072716,0.57,8.66,2.14,0.6321978929973145,8.594224333815326,2.7901507952902294,8.62,20.04,15.36,3,1
21,Downstairs,119009000000000.0,119507000000000.0,119260414767096.14,-10.46,-10.0,-6.05,2.7150862967897185,4.781041017802119,2.6896108165046018,7.371693599015305,22.858353213906323,7.2340063442585505,0.99,8.31,2.6,1.1171134786917742,8.275815163528247,2.904095639246779,13.29,19.93,13.57,4,1
21,Standing,118718000000000.0,118861000000000.0,118789375655823.72,-2.49,8.77,0.15,0.16398784747701006,0.0743854061715702,0.18469857482392826,0.026892014120143116,0.005533188651309474,0.034113563541990216,-1.18,9.3,1.27,-1.1699090591115775,9.31939489331934,1.2771738370059462,0.11,10.12,2.41,5,3
22,Walking,636673000000.0,988072000000.0,812362264048.9401,-5.09,-0.34,-4.79,2.8256948966929465,3.4035670130111915,2.691164399288056,7.984551649196559,11.584268412057927,7.242365823995444,3.99,8.47,0.84,3.8463565229762415,9.036366481718591,1.4004282259211838,13.99,19.42,11.75,0,1
22,Jogging,1032890000000.0,1344060000000.0,1188475894922.8792,-12.91,-9.08,-9.58,5.185805883469935,7.1553143630722795,3.4147726433436576,26.89258266103139,51.19852363438847,11.66067220572823,3.72,8.08,1.54,3.760008033419023,8.315061053984577,1.5467223650385606,17.67,19.57,15.7,1,2
22,Upstairs,1732820000000.0,2215170000000.0,1964378852670.3496,-11.37,-2.64,-14.06,2.1334276075177616,2.5485910792736908,2.896159215035431,4.55151335651896,6.495316489353438,8.387738198834645,-2.49,8.77,-1.08,-2.2715524861878453,9.062699815837938,-1.4748876611418051,5.75,18.96,14.48,3,1
22,Downstairs,0.0,2289680000000.0,2110063341604.632,-15.32,-2.49,-12.03,2.6820291121581863,3.273443454960785,2.249731349188409,7.193280158464029,10.7154320528256,5.061291143521097,-2.68,8.2,-1.73,-2.9129114971050467,8.995263303005238,-1.7025944306589467,6.02,19.57,9.38,4,1
23,Walking,178043000000.0,507403000000.0,342725759447.5641,-13.53,-7.25,-16.28,3.8493591550950783,5.759357032453455,5.862323668441618,14.817565904914293,33.17019342727106,34.366838793570786,0.11,10.95,-2.11,0.21364243436029745,10.264937016239186,-1.3052314463499772,15.32,19.57,17.62,0,1
23,Jogging,548672000000.0,1529230000000.0,1036972297587.1312,-19.61,-18.77,-19.61,7.112052941086756,10.151946899935382,9.11884616768548,50.58129703682077,103.06202585910765,83.15335542991218,-0.72,10.5,-2.87,-1.4098822000162479,8.6555593468194,-1.8212608660329843,19.57,19.57,19.46,1,2
23,Upstairs,1672480000000.0,2131020000000.0,1899739435483.8708,-12.34,-9.53,-13.53,2.800273875524983,4.55557366393762,2.5513150422635755,7.84153377794771,20.75325140756204,6.50920844488039,0.95,10.53,0.0,0.9519602977667492,9.987657154673283,0.2314991728701406,15.7,19.57,16.28,3,1
23,Downstairs,1745080000000.0,2067860000000.0,1904072062919.0305,-8.73,-1.73,-12.95,3.1525775147378736,4.012029976079297,3.7420223102128594,9.938744986430828,16.096384528958836,14.002730970130784,1.42,9.85,0.11,1.4159876224858177,10.115172769468797,0.1384631253223311,13.29,19.57,11.84,4,1
24,Walking,14258500000000.0,15003400000000.0,14806859814578.006,-18.5,-3.34,-16.93,6.17659517097113,5.327721049618666,3.6492424362666207,38.15032790606389,28.384611582549816,13.316970358649142,-4.86,8.58,-0.84,-3.651438618925831,8.735709718670075,-0.5081329923273658,19.57,19.57,14.9,0,1
24,Jogging,14323500000000.0,15393500000000.0,14852342115979.8,-19.57,-19.61,-19.57,9.702477402173203,11.270352201605304,5.7308728418910295,94.13806773968166,127.02083874822948,32.842903529924165,-2.72,-6.55,0.99,-2.076025411304773,-5.490686593907803,0.8447955693109627,19.61,19.57,19.61,1,2
24,Sitting,16203900000000.0,16238300000000.0,16221105217391.305,3.53,-9.3,0.42,0.5313924016795859,0.5705250934253214,0.9157452305731508,0.2823778845627984,0.3254988822279717,0.8385893273174732,8.16,-3.76,1.61,8.135840579710145,-3.639014492753623,1.9173478260869563,12.45,0.31,9.3,2,3
24,Upstairs,15682900000000.0,16087200000000.0,15905844817374.135,-19.57,-13.44,-19.38,7.3781982081567445,5.590339827574908,4.120028444937138,54.43780879884738,31.251899387770266,16.974634387091147,0.3,7.08,-1.31,-0.8037907206317866,6.9252780519907855,-1.3687923659098384,19.61,19.57,17.69,3,1
24,Downstairs,15754900000000.0,16125800000000.0,15928403379993.172,-19.57,-16.04,-15.02,8.22305477415097,6.70201576299029,3.636965669354795,67.61862981868707,44.91701528737031,13.227519280065373,-0.11,4.9,0.3,0.09204848071013988,5.5609491293956985,0.4876886309320587,19.61,19.57,18.39,4,1
24,Standing,16157200000000.0,16184400000000.0,16170811580882.355,0.34,-0.65,-2.07,1.0992701608139666,0.7732961408456371,0.7952910231170393,1.2083948864559635,0.5979869214467555,0.6324878114505471,3.36,8.43,0.3,3.046194852941176,8.429944852941176,0.012683823529411777,5.56,13.33,2.3,5,3
25,Walking,7552160000000.0,7901070000000.0,7726623941825.478,-19.19,-5.6,-16.97,5.575776173650905,4.7688387614073005,4.1907927602241095,31.08927993865312,22.741823132300723,17.562743959146818,-0.65,9.51,0.5,-0.7705201318240437,9.7231666427855,0.05463533457515403,14.94,19.46,14.79,0,1
25,Jogging,8364370000000.0,8688770000000.0,8526582878717.83,-19.61,-14.94,-19.61,9.013142252652802,7.7811850538355,6.105414025984876,81.23673326655523,60.546840842032964,37.27608042869285,3.11,9.23,-0.19,1.6726059485282785,8.702877176760673,-0.09038834951456312,19.53,19.57,19.46,1,2
26,Walking,220762000000.0,1272080000000.0,750094150719.1521,-8.54,-5.05,-13.91,5.882864114693612,4.6519383489303765,3.5112019286506624,34.608090191949856,21.64053040224908,12.328538983760128,4.69,8.16,-1.92,5.103283875851628,8.405613171839516,-1.2571385314155945,19.57,19.57,13.21,0,1
26,Jogging,593102000000.0,1607920000000.0,1105532063460.0857,-19.61,-16.85,-18.5,10.354167486822613,7.115548856121218,7.354099552355271,107.20878434517445,50.63103552384799,54.08278022595201,-7.16,3.15,-0.38,-5.891843364391841,4.140371023251911,-0.5053395450348359,18.62,19.57,19.46,1,2
26,Upstairs,1761370000000.0,2195050000000.0,1979854781647.3188,-16.44,-5.94,-17.97,5.365793885879292,4.732250325692567,3.5381189927622523,28.79174402573958,22.394193145017397,12.51828600694497,2.22,9.04,-1.88,2.604043670536208,9.303891652846877,-1.9081702598120511,19.5,19.57,14.44,3,1
26,Downstairs,1823000000000.0,2260890000000.0,2040224646859.5256,-13.63,-1.84,-14.63,4.162406007082282,4.013534099396959,2.7368372773677243,17.32562376779467,16.10845596702216,7.4902782827895775,0.08,9.81,-1.18,0.1053792025019546,10.28269220745374,-0.970325775345322,13.67,19.57,12.72,4,1
27,Walking,0.0,11393900000000.0,10790468267072.78,-12.15,-5.48,-11.032481,5.214208067231176,5.502168717247344,3.606443939889525,27.187965768378692,30.2738605930553,13.006437891565882,3.15,7.7,-1.1441092,4.303862616223149,8.297092016672009,-0.3535689867491183,19.57,19.57,15.636159,0,1
27,Jogging,0.0,11718700000000.0,10137037722212.992,-19.61,-19.61,-19.422615,8.829360931256543,7.580144640865963,6.350662292434476,77.95761445439942,57.45859277644897,40.33091155254911,0.0,-0.38,0.0,-3.1444874563881045,-1.915157833527164,-0.7740924019362022,19.57,19.57,19.231932,1,2
27,Sitting,12364000000000.0,12468900000000.0,12416458218199.145,1.84,8.62,0.42223078,0.15658215623765295,0.08418408086940317,0.10539144277559552,0.02451797165203276,0.0070869594718262156,0.011107356210321623,3.21,9.3,1.1441092,3.210871843735112,9.299166269652217,1.1405857095902812,4.6,9.96,1.9885708,2,3
27,Upstairs,0.0,12247300000000.0,11333457972350.23,-19.61,-19.61,-17.270601,9.019611019748666,7.200583226704251,4.361898422430529,81.35338294757156,51.848398804694575,19.026157847601926,0.0,0.15,-0.040861044,-1.154860215053763,0.355904761904762,0.4527855549321045,19.57,19.57,18.8097,3,1
27,Downstairs,0.0,12319100000000.0,12045950578034.682,-19.61,-8.73,-12.980191,4.282436219146351,5.264788271773257,4.3286852895912125,18.33925997105649,27.71799554660123,18.737516336323367,-1.65,8.05,0.3405087,-2.158005780346821,8.746916184971099,1.175538361432948,16.97,19.57,17.692830999999995,4,1
27,Standing,12535900000000.0,12617300000000.0,12576611411042.945,-6.51,8.69,-3.6774937999999993,0.5488445504585087,0.19805917194200892,0.3792705761424888,0.3012303405680025,0.03922743559035426,0.14384616992745536,0.61,9.92,-1.2666923,0.6081840490797547,9.926067484662576,-1.2491279434417175,5.52,10.88,1.1441092,5,3
28,Walking,1506360000000.0,2214750000000.0,1860561564683.464,-8.81,-2.68,-6.851035,2.414076858902086,3.7126924305984574,2.833705652969425,5.827767080686562,13.78408508422308,8.029887727670875,1.42,9.51,1.6889231,1.1950426988496012,9.723238760674713,2.2060483758889124,10.15,19.57,12.340035,0,1
28,Upstairs,2509130000000.0,2834270000000.0,2657526566390.041,-7.65,-5.48,-4.5219555,1.7469817094099591,3.1388355979833564,2.5930662816741816,3.0519450930129417,9.852288911167534,6.723992741155567,-0.19,9.15,2.7921712000000003,-0.318091286307054,9.018540802213002,3.397838760894192,8.35,19.46,14.709975,3,1
28,Downstairs,2685970000000.0,3134700000000.0,2910068938938.939,-8.81,-3.11,-4.903325,2.1962257241653877,3.6581459798985465,2.2028965537338547,4.823407431485781,13.382032010247896,4.852753226452494,0.34,8.96,3.486809,0.35757424090757417,9.195375375375377,3.5733029973720387,7.93,19.57,11.454713,4,1
28,Standing,3194740000000.0,3259660000000.0,3227208215384.615,0.11,8.05,0.23154591,0.2772123132320235,0.2056574648164392,0.8886167427763093,0.07684666660744953,0.04229499283472493,0.7896397155423774,1.65,9.85,1.0760075,1.6206076923076922,9.812184615384616,1.4116338018,4.14,10.27,5.243834,5,3
29,Walking,0.0,8202710000000.0,7620490464573.269,-7.08,-0.53,-9.343558,4.322520124127832,4.190683725422775,3.5185232793707413,18.684180223490078,17.56183008652331,12.38000606747383,3.72,8.92,-1.9885708,4.1632576489533015,9.410585346215779,-0.8502902343140096,17.62,19.57,14.206022,0,1
29,Jogging,0.0,8581430000000.0,7230973372693.148,-9.58,-13.29,-15.554437,7.272405018804736,8.397334436612782,4.2895412009571245,52.887874757536316,70.51522564032291,18.4001637147087,6.02,4.94,-0.9125633,6.612505473881765,6.702727557084768,-0.8247382560808572,19.57,19.57,16.3989,1,2
29,Sitting,235612000000.0,351512000000.0,293544630012.9366,6.4,1.04,5.56,0.11833341257998367,0.2187238271684365,0.11289987125840086,0.014002796532824642,0.047840112571208085,0.012746380930163484,7.5,2.26,6.44,7.495903406640793,2.1528029322984046,6.456998706338939,8.92,2.6,7.59,2,3
29,Upstairs,0.0,9397310000000.0,9091668042206.436,-14.86,-1.61,-9.343558,4.785845437810841,3.262868676134896,2.462916323139224,22.90431655461484,10.646311997702288,6.0659568147856335,1.92,8.96,-0.6537767,1.6004763894692855,9.46618679481822,-0.27085595471542,18.7,19.57,15.745122,3,1
29,Downstairs,0.0,9481310000000.0,9073960769230.77,-14.71,-1.31,-10.651112,4.696742803808289,3.622718006968498,2.501180499888945,22.059392965124946,13.124085758013806,6.2559038930247155,2.96,8.66,0.10896278,2.8093647493647493,9.13854700854701,0.42601892932132135,18.31,19.5,14.410328,4,1
29,Standing,385072000000.0,465152000000.0,425104670617.592,-3.68,8.89,-2.14,0.17312037523318202,0.07179841401203975,0.22491425804979207,0.029970664320877742,0.005155012254644265,0.05058642347408845,-1.99,9.66,-1.04,-1.9531191515907675,9.635845290081098,-1.0655146600124767,-0.91,9.92,-0.11,5,3
30,Walking,152192000000.0,781112000000.0,466640197233.4844,-8.73,-18.85,-19.38,6.339896509416881,7.156533209909365,5.0755952224786025,40.19428775011635,51.21596758453564,25.761666862447616,9.96,0.04,-5.6,9.147827331266397,0.36986723904920893,-5.34519516654742,19.57,19.04,15.79,0,1
30,Sitting,1473280000000.0,1551180000000.0,1512250782552.9185,0.57,5.67,-7.78,0.3969539595037959,0.4684472521564607,0.6616241146542725,0.1575724459657412,0.21944282805293866,0.4377464690920499,4.33,6.93,-6.05,4.347010904425914,7.1228736369467605,-5.999640795381653,7.46,10.8,-0.89,2,3
30,Upstairs,923422000000.0,1363440000000.0,1145010793185.045,-19.61,-17.73,-19.61,9.679593305033409,5.830259026098238,5.299003585643066,93.69452655084756,33.99192031139999,28.079439000658088,2.775,2.15,-3.3,1.589829626123994,2.287193563653573,-3.3567179365830566,19.57,19.57,18.31,3,1
30,Downstairs,1015300000000.0,1441470000000.0,1233203744834.7107,-19.61,-16.82,-19.61,7.702342455350807,6.046704024633599,4.216988493272177,59.326079299499504,36.56262956152018,17.782991952389942,0.53,6.15,-3.76,0.7849096074380163,5.644287190082644,-3.963008780991736,19.57,19.57,12.83,4,1
30,Standing,1574810000000.0,1729730000000.0,1652266518231.6875,-6.21,0.46,-4.14,1.4034520738625027,0.5575439300914758,0.8763895567435602,1.9696777236289595,0.3108552339818485,0.768058655169174,1.54,9.72,0.61,1.2261761858664086,9.703636656986124,0.5512165214585351,6.13,19.46,6.78,5,3
31,Walking,22411800000000.0,23899600000000.0,23101470389902.82,-11.65,-3.26,-11.22,2.7744589021467188,3.963693777356044,3.579052226979882,7.697622199701176,15.710868360651023,12.809614843449653,-0.72,9.53,-0.76,-0.7106612941455321,9.770550485897134,0.11738030338942874,14.21,19.76,18.43,0,1
31,Jogging,23190000000000.0,24281900000000.0,23740780319715.81,-19.23,-18.07,-16.89,10.464304969099194,8.587990006000153,4.637416767871981,109.50167848631405,73.75357234315851,21.505634278940214,0.0,3.38,-1.18,0.7933129662522199,5.239168028419184,-0.7929278863232683,19.95,19.76,18.35,1,2
31,Sitting,24917900000000.0,25025300000000.0,24971595856610.8,0.08,-0.91,9.15,0.18555213236446125,0.09701121239859477,0.05775895703600802,0.03442959382499855,0.009411175331045268,0.0033360971178874213,0.89,-0.15,9.7,0.9436080074487896,-0.14138268156424574,9.682313780260706,2.07,0.84,10.38,2,3
31,Upstairs,24370200000000.0,24795400000000.0,24583305086556.96,-15.13,-8.47,-6.7,3.864230383852677,3.2457528973738303,2.3534567546299594,14.932276459490206,10.534911870810618,5.538758695913381,-0.84,8.81,0.84,-1.2312075229749946,8.784629194272283,1.158059414404787,18.77,19.76,18.01,3,1
31,Downstairs,24457600000000.0,24870900000000.0,24664602517985.61,-12.26,-1.42,-4.21,4.796920890957702,3.7984425170089855,2.2189255038737192,23.010450034106437,14.428165555021565,4.923630391741238,-0.76,7.82,0.76,0.7996017471736897,8.427489722507707,1.1368448098663928,18.47,19.7,13.59,4,1
31,Standing,25077000000000.0,25207600000000.0,25142276837672.28,-1.18,1.65,-1.76,2.031481649497197,1.6419344145198056,0.9448400413537908,4.126917692243852,2.6959486215844968,0.8927227037454332,6.02,7.06,0.0,5.508143185298621,7.042147779479326,0.3271362940275651,13.1,12.72,7.25,5,3
32,Walking,0.0,24451500000000.0,23934650226244.344,-15.13,-5.2,-12.258313,5.274272278904098,5.220155380012729,4.16316582278533,27.81794807201622,27.250022191475843,17.33194966800785,-0.04,10.27,-1.9477097,0.09354476405947,9.782324660633485,-1.299882582717033,18.16,19.57,18.04696,0,1
32,Jogging,0.0,24792800000000.0,20331470779910.168,-19.38,-19.61,-18.0061,8.843856185586821,9.006958701096476,5.385825331559079,78.21379223134231,81.1253050432575,29.007114502063466,0.0,6.09,0.0,-1.0283331972233565,7.452775826868108,-0.729373231800735,18.62,19.57,15.023244,1,2
32,Sitting,2472910000000.0,2625790000000.0,2549361696632.8867,6.93,-3.41,3.15,0.18009323252222534,0.1666237851000443,0.1957235411204156,0.032433572400304325,0.027763485761065743,0.038307704548715016,8.16,-2.37,4.14,8.119892121608366,-2.3163452108532203,4.17786531546257,9.04,-1.65,4.86,2,3
32,Upstairs,0.0,25353900000000.0,25019224305191.4,-13.17,-2.37,-10.7192135,4.108417354300066,4.3519653678701244,2.515648840683548,16.879093157113957,18.93960256314095,6.328489089632478,1.69,9.62,-0.7627395,1.6724121657052962,9.612370214997377,-0.484022305110645,17.73,19.57,11.876944,3,1
32,Downstairs,0.0,25429300000000.0,23818537217242.85,-11.99,-10.42,-18.918663,4.351084474734861,5.6777651291562465,3.655483767184831,18.931936106278748,32.237016861862635,13.362561572151801,-0.04,8.89,-0.46309182,0.4287537345283824,8.548523260776783,-0.4694165981954758,18.47,19.57,15.091345,4,1
32,Standing,2654020000000.0,2737440000000.0,2695723397243.8584,-2.3,9.38,-0.23,0.2027523981548289,0.062417512699395,0.23812338385773216,0.04110853495753427,0.0038959458915791365,0.05670274593985687,-1.46,9.77,0.69,-1.4231216297183942,9.787118034751348,0.7110724985020972,-0.61,10.15,1.61,5,3
33,Walking,10504000000000.0,55381800000000.0,14085245354457.572,-10.31,-4.44,-9.656827,2.590413698825926,4.233632442223411,3.3399732914942097,6.710243131065015,17.923643655846558,11.155421587894669,-0.53,9.72,1.2258313,-0.6816784803450592,9.589493343402928,1.6271323092768528,7.78,19.46,16.589584,0,1
33,Jogging,49106000000000.0,55737200000000.0,54251322600408.44,-14.246882999999999,-13.443283,-14.982383,6.454691731620313,7.958425152285399,4.681221709490153,41.66304535024765,63.33653090452886,21.913836693401894,1.5867705,10.501288,1.879608,1.755596988973451,9.391146317961882,1.128124541246426,18.727978,19.57244,16.167353,1,2
33,Sitting,612432000000.0,774782000000.0,693591683189.6552,4.94,2.18,7.46,0.13478032670274095,0.17234246002139395,0.055948773551428764,0.01816573646609759,0.02970192352622578,0.003130265261909054,5.75,2.6,7.82,5.738386699507389,2.604870689655172,7.815708128078817,6.55,3.57,8.16,2,3
33,Upstairs,49560600000000.0,50152300000000.0,49843028377767.73,-12.762266,-2.1111538,-5.202973,2.366002377141856,3.5815520471393896,2.3284402931617514,5.597967248640912,12.827515066368349,5.421634198819183,-0.19068487,8.662541000000001,1.6889231,-0.2911910957379124,8.896881310659738,2.130190378136466,10.119919,19.340895,16.970953,3,1
33,Downstairs,10338300000000.0,50225000000000.0,29450387960308.71,-6.66035,-0.29964766,-8.853226,1.9933136099176576,3.664139803551668,2.1803582115396294,3.973299147482964,13.425920499971655,4.753961930628291,-0.11,8.62,2.3426998,-0.035749923472546866,9.172259844668137,2.5253175869984568,11.264028,19.531578,9.575105,4,1
33,Standing,504382000000.0,584932000000.0,544667843052.1092,-0.3,9.62,1.14,0.0988593976657972,0.03441783199159236,0.0973531394546932,0.00977318050684423,0.0011845871590014786,0.009477633761684943,0.0,9.89,1.42,0.009937965260545908,9.876035980148883,1.423771712158809,0.5,10.04,1.84,5,3
34,Walking,295862000000.0,1411220000000.0,849882617776.7809,-16.4,-5.98,-13.78,5.7674785635955175,5.717299012645736,4.540730183952358,33.26380898153382,32.68750799999991,20.618230603456023,-0.57,10.42,-1.5,-0.469570905285191,9.965692606713016,-0.7616887194438215,17.73,19.57,16.25,0,1
34,Jogging,667682000000.0,1848490000000.0,1263692388763.6958,-16.51,-13.02,-15.75,6.806975392291192,8.49398226724622,4.688095880630861,46.33491399125784,72.14773475629327,21.978242985988043,2.79,10.76,-0.89,3.107777605097521,9.495402129147564,-0.15878312223171964,19.34,19.57,17.31,1,2
34,Sitting,1998950000000.0,2077650000000.0,2038288393650.7937,-4.4,-1.27,7.7,0.37362450482763104,0.11704360892224905,0.17438861615236498,0.13959527060769245,0.01369920638954438,0.030411389443536888,-3.68,-0.91,8.31,-3.6811936507936514,-0.9439238095238094,8.226825396825397,-3.11,-0.61,8.5,2,3
34,Upstairs,2188460000000.0,2676470000000.0,2416504197908.697,-13.87,-8.2,-13.87,3.5436396965056853,4.873800718389073,3.2100266009387832,12.557382298650909,23.75393344256984,10.3042707787346,1.08,10.5,-0.99,1.243963274674828,9.646143840856924,-1.1071996939556237,17.54,19.5,13.53,3,1
34,Downstairs,2263700000000.0,2731750000000.0,2485909345238.095,-18.28,-3.34,-12.07,4.459118816016368,4.107000262856654,3.8093940189730255,19.883740615351226,16.867451159104625,14.511482791787467,0.31,9.47,-1.31,0.2660819327731092,9.558172268907565,-1.3273984593837536,16.09,19.57,11.54,4,1
34,Standing,1892380000000.0,1959790000000.0,1926098220904.3733,2.96,8.96,-2.41,0.1367194052785015,0.07601475391736773,0.1321274927091051,0.018692195779707137,0.005778242813117972,0.01745767432959462,3.49,9.34,-1.95,3.4824684951816165,9.364566345441068,-1.9493031875463305,4.18,9.81,-1.38,5,3
35,Walking,845362000000.0,34054700000000.0,6175474084613.236,-7.86,0.8,-4.099725,3.3778152114074325,3.2980323666792426,2.113057538496007,11.409635602415438,10.877017491663887,4.465012160994803,3.11,8.96,0.08172209,3.4113906729963697,9.311820720469145,0.5702916798363585,18.05,19.34,9.888372,0,1
35,Jogging,469472000000.0,1496580000000.0,984410956462.91,-19.61,-15.51,-15.213928,6.786964768655162,7.51960439985188,4.157894882285797,46.062890770966405,56.54445033027175,17.28808985213842,-0.57,7.16,1.2666923,-1.0451655523718564,7.0972142629735755,1.2717538940744986,19.08,19.57,16.889229999999998,1,2
35,Sitting,149632000000.0,229532000000.0,189568737961.22574,4.1,5.94,5.18,0.2636964669431166,0.21216251883436316,0.16020824673220274,0.06953582667828219,0.04501293439814149,0.02566668232100636,5.09,6.74,5.67,5.0559099437148225,6.735903689806127,5.6957973733583485,5.75,7.31,6.66,2,3
35,Standing,73452342000.0,126822000000.0,100150019430.3087,2.03,9.04,2.68,0.10640313775667094,0.05128867685636829,0.07175055317311024,0.011321627724465095,0.002630528373676968,0.005148141880647321,2.49,9.34,2.83,2.491730589335828,9.34380729653882,2.851805425631431,2.87,9.62,3.21,5,3
36,Walking,13059300000000.0,13369300000000.0,13214299500000.0,-9.47,1.57,-8.267551,2.2425773329690646,3.536444280534743,3.3048456781300497,5.0291530943466425,12.506438149326895,10.922004956254867,-1.14,10.0,-0.08172209,-0.9941048387096776,9.861519354838707,0.5232432328041935,6.44,19.11,12.9529505,0,1
36,Jogging,0.0,14075100000000.0,13572515160325.635,-18.05,-13.99,-14.669114000000002,5.053407612288161,7.357069416387008,4.7398754096682545,25.53692849593192,54.12647039753706,22.466418899177814,-2.68,9.11,0.50395286,-2.661668051171291,8.311901478650936,1.1538679310988538,15.21,19.57,16.249075,1,2
36,Sitting,14807800000000.0,14932800000000.0,14870296320000.0,-5.86,-3.06,7.3549875999999985,0.3247515897143674,0.048993782588129565,0.2068333890401743,0.10546359502200883,0.0024003907322929074,0.042780050821844086,-4.4,-2.26,8.19945,-4.586196,-2.251868,8.107169070760001,-4.1,-1.88,8.499097,2,3
36,Upstairs,0.0,14693600000000.0,14412746915853.436,-7.27,-0.69,-8.771504,1.3612859779435371,2.2206426063624383,2.2271698653913456,1.8530995137456925,4.931253585192163,4.960285609307307,-1.5,9.28,1.8387469,-1.4838004050819371,9.112923955072725,2.407330628643712,8.05,17.77,13.865514,3,1
36,Downstairs,14235800000000.0,14775600000000.0,14506376145908.328,-8.24,-2.45,-8.580819,1.6918909073220874,3.0828806451057096,1.942901092616348,2.8624948422791565,9.504153071967396,3.7748646556897976,-0.95,9.23,1.7978859,-1.075250779937605,9.602049436045117,1.7577112673549316,5.05,19.57,9.302697,4,1
36,Standing,14953000000000.0,15049200000000.0,15001102181818.182,-2.14,8.77,1.7297841,0.34574993909619184,0.09711457403109207,0.2398243650987744,0.11954302038502038,0.009431240489240465,0.05751572609503024,-0.99,9.43,2.6423476000000004,-0.993496103896104,9.439683116883117,2.5577244154285714,0.46,9.92,3.255263,5,3
